Updated On,State,Total Individuals Registered,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,Total Individuals Vaccinated,Total Doses Administered
14/04/2021,Andaman and Nicobar Islands,49654.0,3300.0,32.0,49654.0,5941.0,26959.0,22690.0,5.0,0.0,55595.0,49654.0,55595
15/04/2021,Andaman and Nicobar Islands,54778.0,4000.0,35.0,54778.0,6079.0,29685.0,25088.0,5.0,0.0,60857.0,54778.0,60857
16/04/2021,Andaman and Nicobar Islands,61339.0,4900.0,36.0,61339.0,6323.0,33196.0,28138.0,5.0,0.0,67662.0,61339.0,67662
17/04/2021,Andaman and Nicobar Islands,67451.0,4300.0,40.0,67451.0,6568.0,36435.0,31010.0,6.0,0.0,74019.0,67451.0,74019
18/04/2021,Andaman and Nicobar Islands,71275.0,4700.0,47.0,71275.0,6878.0,38500.0,32769.0,6.0,0.0,78153.0,71275.0,78153
19/04/2021,Andaman and Nicobar Islands,75675.0,4750.0,46.0,75675.0,7353.0,40893.0,34776.0,6.0,0.0,83028.0,75675.0,83028
20/04/2021,Andaman and Nicobar Islands,78973.0,4800.0,47.0,78973.0,7937.0,42718.0,36248.0,7.0,0.0,86910.0,78973.0,86910
21/04/2021,Andaman and Nicobar Islands,80901.0,4100.0,40.0,80901.0,8171.0,43818.0,37076.0,7.0,0.0,89072.0,80901.0,89072
16/01/2021,Andhra Pradesh,277023.0,541.0,339.0,4216.0,0.0,857.0,3359.0,0.0,0.0,4216.0,4216.0,4216
17/01/2021,Andhra Pradesh,277071.0,1025.0,444.0,9251.0,0.0,1876.0,7374.0,1.0,0.0,9251.0,9251.0,9251
18/01/2021,Andhra Pradesh,272214.0,1458.0,581.0,12234.0,0.0,2974.0,9260.0,0.0,0.0,12234.0,12234.0,12234
19/01/2021,Andhra Pradesh,280631.0,2039.0,828.0,25539.0,0.0,9564.0,15975.0,0.0,0.0,25539.0,25539.0,25539
20/01/2021,Andhra Pradesh,288452.0,3111.0,1125.0,35901.0,0.0,10940.0,24961.0,0.0,135.0,35766.0,35901.0,35901
21/01/2021,Andhra Pradesh,298734.0,4286.0,1342.0,45040.0,0.0,12812.0,32228.0,0.0,395.0,44645.0,45040.0,45040
22/01/2021,Andhra Pradesh,311109.0,5151.0,1412.0,55697.0,0.0,15918.0,39779.0,0.0,573.0,55124.0,55697.0,55697
23/01/2021,Andhra Pradesh,320527.0,6375.0,1528.0,70380.0,0.0,20177.0,50203.0,0.0,947.0,69433.0,70380.0,70380
24/01/2021,Andhra Pradesh,327120.0,6922.0,1593.0,74221.0,0.0,20948.0,53272.0,1.0,1087.0,73134.0,74221.0,74221
25/01/2021,Andhra Pradesh,358894.0,7342.0,1629.0,89879.0,0.0,25497.0,64381.0,1.0,1984.0,87895.0,89879.0,89879
26/01/2021,Andhra Pradesh,375359.0,7575.0,1658.0,90616.0,0.0,25689.0,64926.0,1.0,1995.0,88621.0,90616.0,90616
27/01/2021,Andhra Pradesh,410863.0,7913.0,1713.0,107999.0,0.0,31152.0,76840.0,7.0,3166.0,104833.0,107999.0,107999
28/01/2021,Andhra Pradesh,428934.0,8486.0,1745.0,117543.0,0.0,34950.0,82580.0,13.0,4631.0,112912.0,117543.0,117543
29/01/2021,Andhra Pradesh,446725.0,8914.0,1779.0,124647.0,0.0,37524.0,87110.0,13.0,5812.0,118835.0,124647.0,124647
30/01/2021,Andhra Pradesh,461589.0,9514.0,1808.0,133571.0,0.0,40740.0,92814.0,17.0,7925.0,125646.0,133571.0,133571
31/01/2021,Andhra Pradesh,471321.0,9940.0,1818.0,133623.0,0.0,40757.0,92849.0,17.0,7925.0,125698.0,133623.0,133623
01/02/2021,Andhra Pradesh,474340.0,10327.0,1843.0,133642.0,0.0,40763.0,92862.0,17.0,7925.0,125717.0,133642.0,133642
02/02/2021,Andhra Pradesh,474845.0,11480.0,2392.0,133646.0,0.0,40765.0,92864.0,17.0,7925.0,125721.0,133646.0,133646
03/02/2021,Andhra Pradesh,507183.0,12258.0,2490.0,161302.0,0.0,56129.0,105152.0,21.0,10893.0,150409.0,161302.0,161302
04/02/2021,Andhra Pradesh,532501.0,13539.0,2591.0,188704.0,0.0,72231.0,116449.0,24.0,13959.0,174745.0,188704.0,188704
05/02/2021,Andhra Pradesh,569020.0,14549.0,2673.0,218899.0,0.0,90167.0,128708.0,24.0,17464.0,201435.0,218899.0,218899
06/02/2021,Andhra Pradesh,597303.0,15374.0,2722.0,245938.0,0.0,105960.0,139953.0,25.0,20484.0,225454.0,245938.0,245938
07/02/2021,Andhra Pradesh,599444.0,15966.0,2772.0,249205.0,0.0,108137.0,141043.0,25.0,20627.0,228578.0,249205.0,249205
08/02/2021,Andhra Pradesh,626793.0,16965.0,2800.0,263588.0,0.0,116724.0,146839.0,25.0,23315.0,240273.0,263588.0,263588
09/02/2021,Andhra Pradesh,652813.0,17614.0,2826.0,275654.0,0.0,124433.0,151194.0,27.0,26245.0,249409.0,275654.0,275654
10/02/2021,Andhra Pradesh,680525.0,18589.0,2865.0,286401.0,0.0,131060.0,155314.0,27.0,29230.0,257171.0,286401.0,286401
11/02/2021,Andhra Pradesh,709960.0,19437.0,2914.0,294574.0,0.0,135823.0,158721.0,30.0,31656.0,262918.0,294574.0,294574
12/02/2021,Andhra Pradesh,751986.0,20646.0,2934.0,303031.0,0.0,140600.0,162400.0,31.0,33536.0,269495.0,303031.0,303031
13/02/2021,Andhra Pradesh,794518.0,22222.0,2959.0,313507.0,6233.0,144054.0,169422.0,31.0,34633.0,278874.0,313507.0,319740
14/02/2021,Andhra Pradesh,798170.0,22755.0,2965.0,313509.0,6234.0,144055.0,169423.0,31.0,34634.0,278875.0,313509.0,319743
15/02/2021,Andhra Pradesh,852081.0,23889.0,2995.0,329041.0,16789.0,148538.0,180470.0,33.0,35388.0,293653.0,329041.0,345830
16/02/2021,Andhra Pradesh,913690.0,25140.0,3012.0,344146.0,26734.0,153041.0,191072.0,33.0,36414.0,307732.0,344146.0,370880
17/02/2021,Andhra Pradesh,965504.0,26455.0,3046.0,364844.0,38007.0,160016.0,204789.0,39.0,37477.0,327367.0,364844.0,402851
18/02/2021,Andhra Pradesh,917214.0,27439.0,3102.0,359785.0,54253.0,160812.0,198938.0,35.0,38015.0,321770.0,359785.0,414038
19/02/2021,Andhra Pradesh,1013388.0,28331.0,3134.0,403279.0,73226.0,174122.0,229118.0,39.0,39850.0,363429.0,403279.0,476505
20/02/2021,Andhra Pradesh,1018653.0,29308.0,3152.0,413818.0,87470.0,179244.0,234535.0,39.0,41060.0,372758.0,413818.0,501288
21/02/2021,Andhra Pradesh,1019634.0,29994.0,3171.0,418634.0,90410.0,181302.0,237293.0,39.0,41740.0,376894.0,418634.0,509044
22/02/2021,Andhra Pradesh,1024950.0,31021.0,3232.0,431789.0,102718.0,188071.0,243679.0,39.0,43806.0,387983.0,431789.0,534507
23/02/2021,Andhra Pradesh,1025283.0,32298.0,3362.0,448490.0,110993.0,196967.0,251481.0,42.0,47078.0,401412.0,448490.0,559483
24/02/2021,Andhra Pradesh,1026640.0,33332.0,3398.0,476866.0,119461.0,217419.0,259404.0,43.0,53659.0,423207.0,476866.0,596327
25/02/2021,Andhra Pradesh,1026881.0,34220.0,3409.0,510185.0,129002.0,240092.0,270049.0,44.0,60574.0,449611.0,510185.0,639187
26/02/2021,Andhra Pradesh,991006.0,34950.0,3414.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,535955.0,673767
27/02/2021,Andhra Pradesh,991006.0,34950.0,3414.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,535955.0,673767
28/02/2021,Andhra Pradesh,991007.0,35027.0,3432.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,535955.0,673767
01/03/2021,Andhra Pradesh,991007.0,38076.0,3848.0,535955.0,137812.0,256973.0,278935.0,47.0,65196.0,470759.0,535955.0,673767
02/03/2021,Andhra Pradesh,1007956.0,44866.0,3900.0,559569.0,142466.0,272575.0,286947.0,47.0,67418.0,492151.0,559569.0,702035
03/03/2021,Andhra Pradesh,1022498.0,51667.0,3942.0,577662.0,146457.0,284104.0,293510.0,48.0,69578.0,508084.0,577662.0,724119
04/03/2021,Andhra Pradesh,1038438.0,69948.0,4470.0,596324.0,153121.0,295529.0,300746.0,49.0,71701.0,524623.0,596324.0,749445
05/03/2021,Andhra Pradesh,1060519.0,82741.0,4633.0,620332.0,164927.0,309536.0,310748.0,48.0,74476.0,545856.0,620332.0,785259
06/03/2021,Andhra Pradesh,1090348.0,90238.0,4767.0,653058.0,183119.0,328100.0,324908.0,50.0,78593.0,574465.0,653058.0,836177
07/03/2021,Andhra Pradesh,1090442.0,92172.0,4800.0,653146.0,183191.0,328113.0,324983.0,50.0,78617.0,574529.0,653146.0,836337
08/03/2021,Andhra Pradesh,1124828.0,103973.0,5022.0,688936.0,197239.0,348024.0,340859.0,53.0,82883.0,606053.0,688936.0,886175
09/03/2021,Andhra Pradesh,1159541.0,111852.0,5064.0,725040.0,210304.0,367817.0,357165.0,58.0,87054.0,637986.0,725040.0,935344
10/03/2021,Andhra Pradesh,1193233.0,140665.0,5072.0,760122.0,219281.0,387116.0,372943.0,63.0,91219.0,668903.0,760122.0,979403
11/03/2021,Andhra Pradesh,1200486.0,146172.0,5074.0,767441.0,220756.0,391313.0,376065.0,63.0,92697.0,674744.0,767441.0,988197
12/03/2021,Andhra Pradesh,1241737.0,151935.0,5079.0,809337.0,231454.0,413804.0,395468.0,65.0,98371.0,710966.0,809337.0,1040791
13/03/2021,Andhra Pradesh,1280582.0,154927.0,5081.0,848663.0,237312.0,434697.0,413896.0,70.0,103816.0,744847.0,848663.0,1085975
14/03/2021,Andhra Pradesh,1280618.0,155413.0,5081.0,849416.0,237369.0,435088.0,414258.0,70.0,103935.0,745481.0,849416.0,1086785
15/03/2021,Andhra Pradesh,1348652.0,159489.0,5086.0,917600.0,246970.0,471419.0,446096.0,85.0,114467.0,803133.0,917600.0,1164570
16/03/2021,Andhra Pradesh,1409126.0,162515.0,5089.0,978626.0,258055.0,503066.0,475468.0,92.0,123828.0,854798.0,978626.0,1236681
17/03/2021,Andhra Pradesh,1473561.0,163323.0,5092.0,1043371.0,268383.0,536937.0,506340.0,94.0,135237.0,908134.0,1043371.0,1311754
18/03/2021,Andhra Pradesh,1551088.0,164833.0,5099.0,1120551.0,277977.0,578224.0,542222.0,105.0,149483.0,971068.0,1120551.0,1398528
19/03/2021,Andhra Pradesh,1632914.0,165781.0,5102.0,1200656.0,288195.0,620257.0,580286.0,113.0,162933.0,1037723.0,1200656.0,1488851
20/03/2021,Andhra Pradesh,1726345.0,166458.0,5103.0,1294501.0,299229.0,669181.0,625198.0,122.0,180336.0,1114165.0,1294501.0,1593730
21/03/2021,Andhra Pradesh,1729765.0,167130.0,5111.0,1301331.0,300650.0,672744.0,628463.0,124.0,182933.0,1118398.0,1301331.0,1601981
22/03/2021,Andhra Pradesh,1839092.0,168441.0,5112.0,1401953.0,309106.0,724978.0,676845.0,130.0,199459.0,1202494.0,1401953.0,1711059
23/03/2021,Andhra Pradesh,1950664.0,169174.0,5139.0,1520072.0,321417.0,785921.0,734009.0,142.0,221244.0,1298828.0,1520072.0,1841489
24/03/2021,Andhra Pradesh,2058577.0,169889.0,5314.0,1627231.0,332643.0,841903.0,785181.0,147.0,242684.0,1384547.0,1627231.0,1959874
25/03/2021,Andhra Pradesh,2189156.0,171282.0,5344.0,1757017.0,347161.0,908822.0,848040.0,155.0,267035.0,1489982.0,1757017.0,2104178
26/03/2021,Andhra Pradesh,2283058.0,172357.0,5394.0,1849681.0,359882.0,958272.0,891240.0,169.0,286172.0,1563509.0,1849681.0,2209563
27/03/2021,Andhra Pradesh,2395650.0,173296.0,5410.0,1962435.0,372957.0,1015945.0,946309.0,181.0,309635.0,1652800.0,1962435.0,2335392
28/03/2021,Andhra Pradesh,2403594.0,174209.0,5459.0,1970567.0,374542.0,1019967.0,950419.0,181.0,311011.0,1659556.0,1970567.0,2345109
29/03/2021,Andhra Pradesh,2464049.0,174861.0,5492.0,2029994.0,377654.0,1050201.0,979606.0,187.0,327255.0,1702739.0,2029994.0,2407648
30/03/2021,Andhra Pradesh,2545810.0,176992.0,5896.0,2111636.0,387219.0,1092925.0,1018514.0,197.0,346721.0,1764915.0,2111636.0,2498855
31/03/2021,Andhra Pradesh,2638157.0,180520.0,6289.0,2202436.0,396260.0,1138306.0,1063924.0,206.0,372148.0,1830288.0,2202436.0,2598696
01/04/2021,Andhra Pradesh,2742748.0,182605.0,6511.0,2297625.0,403751.0,1185411.0,1112003.0,211.0,404484.0,1893141.0,2297625.0,2701376
02/04/2021,Andhra Pradesh,2793548.0,183768.0,6642.0,2354778.0,408955.0,1214408.0,1140150.0,220.0,424101.0,1930677.0,2354778.0,2763733
03/04/2021,Andhra Pradesh,2880422.0,184802.0,6732.0,2430834.0,416786.0,1251872.0,1178736.0,226.0,445869.0,1984965.0,2430834.0,2847620
04/04/2021,Andhra Pradesh,2621707.0,139081.0,922.0,2621707.0,425861.0,1352129.0,1269318.0,260.0,546389.0,2501179.0,2621707.0,3047568
05/04/2021,Andhra Pradesh,2706804.0,407860.0,2470.0,2706804.0,436010.0,1392670.0,1313862.0,272.0,567792.0,2575022.0,2706804.0,3142814
06/04/2021,Andhra Pradesh,2764322.0,372084.0,2274.0,2764322.0,443595.0,1419795.0,1344250.0,277.0,584072.0,2623845.0,2764322.0,3207917
07/04/2021,Andhra Pradesh,2890332.0,416382.0,2308.0,2890332.0,461678.0,1479792.0,1410248.0,292.0,619956.0,2732054.0,2890332.0,3352010
08/04/2021,Andhra Pradesh,3020007.0,425051.0,2309.0,3020007.0,476360.0,1540961.0,1478742.0,304.0,652047.0,2844320.0,3020007.0,3496367
09/04/2021,Andhra Pradesh,3081066.0,315795.0,2000.0,3081066.0,490040.0,1572089.0,1508662.0,315.0,665935.0,2905171.0,3081066.0,3571106
10/04/2021,Andhra Pradesh,3281351.0,415755.0,2308.0,3281351.0,521886.0,1670720.0,1610286.0,345.0,688816.0,3114421.0,3281351.0,3803237
11/04/2021,Andhra Pradesh,3362926.0,374351.0,1465.0,3362926.0,529533.0,1710124.0,1652442.0,360.0,716938.0,3175521.0,3362926.0,3892459
12/04/2021,Andhra Pradesh,3380423.0,314600.0,1984.0,3380423.0,533246.0,1719378.0,1660680.0,365.0,728993.0,3184676.0,3380423.0,3913669
13/04/2021,Andhra Pradesh,3383754.0,182750.0,1357.0,3383754.0,534765.0,1721192.0,1662197.0,365.0,729750.0,3188769.0,3383754.0,3918519
14/04/2021,Andhra Pradesh,3973533.0,1150180.0,3403.0,3973533.0,585223.0,2001124.0,1971969.0,440.0,925165.0,3633591.0,3973533.0,4558756
15/04/2021,Andhra Pradesh,4003901.0,260050.0,1633.0,4003901.0,593541.0,2016874.0,1986583.0,444.0,939760.0,3657682.0,4003901.0,4597442
16/04/2021,Andhra Pradesh,4007469.0,111751.0,811.0,4007469.0,596253.0,2018845.0,1988180.0,444.0,942285.0,3661437.0,4007469.0,4603722
17/04/2021,Andhra Pradesh,4009940.0,83450.0,597.0,4009940.0,597920.0,2020113.0,1989380.0,447.0,944014.0,3663846.0,4009940.0,4607860
18/04/2021,Andhra Pradesh,4013140.0,58100.0,396.0,4013140.0,599876.0,2021729.0,1990964.0,447.0,944220.0,3668796.0,4013140.0,4613016
19/04/2021,Andhra Pradesh,4140526.0,297050.0,1912.0,4140526.0,616056.0,2091593.0,2048468.0,465.0,947164.0,3809418.0,4140526.0,4756582
20/04/2021,Andhra Pradesh,4234572.0,274150.0,2035.0,4234572.0,692783.0,2143599.0,2090498.0,475.0,966614.0,3960741.0,4234572.0,4927355
21/04/2021,Andhra Pradesh,4257182.0,275132.0,2041.0,4257182.0,711267.0,2156651.0,2100050.0,481.0,974969.0,3993480.0,4257182.0,4968449
16/01/2021,Arunachal Pradesh,13096.0,10.0,9.0,81.0,0.0,40.0,41.0,0.0,0.0,81.0,81.0,81
17/01/2021,Arunachal Pradesh,15695.0,44.0,30.0,178.0,0.0,70.0,108.0,0.0,0.0,178.0,178.0,178
18/01/2021,Arunachal Pradesh,28987.0,74.0,50.0,560.0,0.0,119.0,441.0,0.0,0.0,560.0,560.0,560
19/01/2021,Arunachal Pradesh,29353.0,77.0,51.0,574.0,0.0,122.0,452.0,0.0,0.0,574.0,574.0,574
20/01/2021,Arunachal Pradesh,33972.0,127.0,76.0,601.0,0.0,133.0,468.0,0.0,0.0,601.0,601.0,601
21/01/2021,Arunachal Pradesh,39366.0,175.0,104.0,1154.0,0.0,302.0,852.0,0.0,0.0,1154.0,1154.0,1154
22/01/2021,Arunachal Pradesh,42290.0,200.0,115.0,1818.0,0.0,428.0,1390.0,0.0,0.0,1818.0,1818.0,1818
23/01/2021,Arunachal Pradesh,43106.0,208.0,120.0,2446.0,0.0,586.0,1860.0,0.0,0.0,2446.0,2446.0,2446
24/01/2021,Arunachal Pradesh,43651.0,227.0,124.0,2529.0,0.0,609.0,1920.0,0.0,0.0,2529.0,2529.0,2529
25/01/2021,Arunachal Pradesh,44546.0,235.0,130.0,3442.0,0.0,837.0,2605.0,0.0,0.0,3442.0,3442.0,3442
26/01/2021,Arunachal Pradesh,44785.0,240.0,133.0,3462.0,0.0,848.0,2614.0,0.0,0.0,3462.0,3462.0,3462
27/01/2021,Arunachal Pradesh,45042.0,269.0,144.0,3998.0,0.0,1017.0,2981.0,0.0,0.0,3998.0,3998.0,3998
28/01/2021,Arunachal Pradesh,45956.0,294.0,150.0,5470.0,0.0,1363.0,4107.0,0.0,0.0,5470.0,5470.0,5470
29/01/2021,Arunachal Pradesh,47022.0,301.0,150.0,6106.0,0.0,1491.0,4615.0,0.0,0.0,6106.0,6106.0,6106
30/01/2021,Arunachal Pradesh,47837.0,304.0,150.0,6491.0,0.0,1543.0,4948.0,0.0,0.0,6491.0,6491.0,6491
31/01/2021,Arunachal Pradesh,48168.0,315.0,151.0,6525.0,0.0,1556.0,4969.0,0.0,0.0,6525.0,6525.0,6525
01/02/2021,Arunachal Pradesh,48271.0,330.0,154.0,6668.0,0.0,1570.0,5098.0,0.0,0.0,6668.0,6668.0,6668
02/02/2021,Arunachal Pradesh,48299.0,359.0,165.0,6668.0,0.0,1570.0,5098.0,0.0,0.0,6668.0,6668.0,6668
03/02/2021,Arunachal Pradesh,48443.0,388.0,174.0,6758.0,0.0,1597.0,5161.0,0.0,0.0,6758.0,6758.0,6758
04/02/2021,Arunachal Pradesh,49683.0,423.0,178.0,7785.0,0.0,1832.0,5953.0,0.0,0.0,7785.0,7785.0,7785
05/02/2021,Arunachal Pradesh,50649.0,455.0,183.0,8745.0,0.0,2148.0,6597.0,0.0,0.0,8745.0,8745.0,8745
06/02/2021,Arunachal Pradesh,51323.0,466.0,183.0,9288.0,0.0,2271.0,7017.0,0.0,0.0,9288.0,9288.0,9288
07/02/2021,Arunachal Pradesh,51384.0,498.0,190.0,9292.0,0.0,2272.0,7020.0,0.0,0.0,9292.0,9292.0,9292
08/02/2021,Arunachal Pradesh,52568.0,510.0,192.0,10438.0,0.0,2840.0,7598.0,0.0,6.0,10432.0,10438.0,10438
09/02/2021,Arunachal Pradesh,52914.0,542.0,193.0,10465.0,0.0,2864.0,7601.0,0.0,28.0,10437.0,10465.0,10465
10/02/2021,Arunachal Pradesh,53454.0,575.0,196.0,10529.0,0.0,2888.0,7641.0,0.0,28.0,10501.0,10529.0,10529
11/02/2021,Arunachal Pradesh,55048.0,610.0,196.0,11372.0,0.0,3352.0,8020.0,0.0,28.0,11344.0,11372.0,11372
12/02/2021,Arunachal Pradesh,56445.0,652.0,196.0,12173.0,0.0,3853.0,8320.0,0.0,28.0,12145.0,12173.0,12173
13/02/2021,Arunachal Pradesh,57373.0,676.0,198.0,13251.0,456.0,4532.0,8719.0,0.0,28.0,13223.0,13251.0,13707
14/02/2021,Arunachal Pradesh,57536.0,720.0,198.0,13274.0,456.0,4554.0,8720.0,0.0,28.0,13246.0,13274.0,13730
15/02/2021,Arunachal Pradesh,59188.0,742.0,199.0,15434.0,1584.0,5721.0,9713.0,0.0,28.0,15406.0,15434.0,17018
16/02/2021,Arunachal Pradesh,59576.0,788.0,199.0,15546.0,1584.0,5813.0,9733.0,0.0,30.0,15516.0,15546.0,17130
17/02/2021,Arunachal Pradesh,59924.0,857.0,199.0,15552.0,1584.0,5819.0,9733.0,0.0,30.0,15522.0,15552.0,17136
18/02/2021,Arunachal Pradesh,59004.0,930.0,201.0,17389.0,3032.0,7186.0,10203.0,0.0,34.0,17355.0,17389.0,20421
19/02/2021,Arunachal Pradesh,62295.0,951.0,202.0,19872.0,4110.0,8535.0,11337.0,0.0,35.0,19837.0,19872.0,23982
20/02/2021,Arunachal Pradesh,62360.0,993.0,202.0,20018.0,4220.0,8655.0,11363.0,0.0,54.0,19964.0,20018.0,24238
21/02/2021,Arunachal Pradesh,62361.0,1044.0,202.0,20018.0,4220.0,8655.0,11363.0,0.0,54.0,19964.0,20018.0,24238
22/02/2021,Arunachal Pradesh,62362.0,1091.0,202.0,21550.0,5354.0,9962.0,11588.0,0.0,71.0,21479.0,21550.0,26904
23/02/2021,Arunachal Pradesh,62456.0,1130.0,204.0,22757.0,5687.0,11000.0,11757.0,0.0,73.0,22684.0,22757.0,28444
24/02/2021,Arunachal Pradesh,62526.0,1212.0,207.0,22781.0,5687.0,11020.0,11761.0,0.0,73.0,22708.0,22781.0,28468
25/02/2021,Arunachal Pradesh,62538.0,1265.0,207.0,24649.0,6560.0,12613.0,12036.0,0.0,73.0,24576.0,24649.0,31209
26/02/2021,Arunachal Pradesh,60797.0,1281.0,207.0,25903.0,6962.0,13740.0,12163.0,0.0,76.0,25827.0,25903.0,32865
27/02/2021,Arunachal Pradesh,60985.0,1281.0,207.0,25903.0,6962.0,13740.0,12163.0,0.0,76.0,25827.0,25903.0,32865
28/02/2021,Arunachal Pradesh,61946.0,1349.0,210.0,25903.0,6962.0,13740.0,12163.0,0.0,76.0,25827.0,25903.0,32865
01/03/2021,Arunachal Pradesh,61953.0,1431.0,208.0,25903.0,6962.0,13740.0,12163.0,0.0,76.0,25827.0,25903.0,32865
02/03/2021,Arunachal Pradesh,63853.0,1511.0,208.0,29841.0,7649.0,17272.0,12569.0,0.0,80.0,29761.0,29841.0,37490
03/03/2021,Arunachal Pradesh,64086.0,1667.0,209.0,30253.0,7684.0,17595.0,12658.0,0.0,86.0,30167.0,30253.0,37937
04/03/2021,Arunachal Pradesh,65986.0,1747.0,210.0,33136.0,8262.0,19791.0,13345.0,0.0,111.0,33025.0,33136.0,41398
05/03/2021,Arunachal Pradesh,67876.0,1871.0,212.0,35734.0,9147.0,21733.0,14001.0,0.0,116.0,35618.0,35734.0,44881
06/03/2021,Arunachal Pradesh,68997.0,1924.0,212.0,37249.0,9652.0,22719.0,14530.0,0.0,125.0,37124.0,37249.0,46901
07/03/2021,Arunachal Pradesh,69061.0,2081.0,213.0,37299.0,9661.0,22751.0,14548.0,0.0,128.0,37171.0,37299.0,46960
08/03/2021,Arunachal Pradesh,70986.0,2170.0,213.0,39451.0,10499.0,24124.0,15327.0,0.0,141.0,39310.0,39451.0,49950
09/03/2021,Arunachal Pradesh,72202.0,2214.0,213.0,41027.0,10860.0,25182.0,15845.0,0.0,142.0,40885.0,41027.0,51887
10/03/2021,Arunachal Pradesh,72325.0,2352.0,214.0,41216.0,10906.0,25318.0,15898.0,0.0,147.0,41069.0,41216.0,52122
11/03/2021,Arunachal Pradesh,74142.0,2476.0,214.0,43375.0,11548.0,26671.0,16704.0,0.0,156.0,43219.0,43375.0,54923
12/03/2021,Arunachal Pradesh,75634.0,2557.0,215.0,45126.0,12098.0,27768.0,17358.0,0.0,156.0,44970.0,45126.0,57224
13/03/2021,Arunachal Pradesh,76475.0,2597.0,215.0,46109.0,12556.0,28379.0,17730.0,0.0,158.0,45951.0,46109.0,58665
14/03/2021,Arunachal Pradesh,76532.0,2784.0,217.0,46169.0,12569.0,28429.0,17740.0,0.0,158.0,46011.0,46169.0,58738
15/03/2021,Arunachal Pradesh,78767.0,2935.0,220.0,48807.0,13348.0,30064.0,18743.0,0.0,164.0,48643.0,48807.0,62155
16/03/2021,Arunachal Pradesh,80072.0,2981.0,220.0,50316.0,13923.0,31000.0,19316.0,0.0,166.0,50150.0,50316.0,64239
17/03/2021,Arunachal Pradesh,80122.0,3105.0,225.0,50393.0,14009.0,31068.0,19325.0,0.0,166.0,50227.0,50393.0,64402
18/03/2021,Arunachal Pradesh,82368.0,3217.0,225.0,52937.0,15041.0,32703.0,20234.0,0.0,167.0,52770.0,52937.0,67978
19/03/2021,Arunachal Pradesh,84011.0,3319.0,227.0,54683.0,15929.0,33741.0,20941.0,1.0,168.0,54515.0,54683.0,70612
20/03/2021,Arunachal Pradesh,85729.0,3367.0,227.0,56486.0,16500.0,34902.0,21583.0,1.0,169.0,56317.0,56486.0,72986
21/03/2021,Arunachal Pradesh,85837.0,3536.0,229.0,56658.0,16520.0,34990.0,21667.0,1.0,172.0,56486.0,56658.0,73178
22/03/2021,Arunachal Pradesh,88228.0,3629.0,230.0,59149.0,17415.0,36485.0,22663.0,1.0,173.0,58976.0,59149.0,76564
23/03/2021,Arunachal Pradesh,89956.0,3689.0,230.0,60948.0,18215.0,37482.0,23464.0,2.0,175.0,60773.0,60948.0,79163
24/03/2021,Arunachal Pradesh,89981.0,3783.0,233.0,61085.0,18315.0,37555.0,23528.0,2.0,175.0,60910.0,61085.0,79400
25/03/2021,Arunachal Pradesh,92570.0,3900.0,234.0,63751.0,19115.0,39043.0,24651.0,57.0,177.0,63574.0,63751.0,82866
26/03/2021,Arunachal Pradesh,94520.0,3992.0,234.0,65840.0,19797.0,40261.0,25515.0,64.0,177.0,65663.0,65840.0,85637
27/03/2021,Arunachal Pradesh,96494.0,4061.0,234.0,67852.0,19969.0,41289.0,26499.0,64.0,177.0,67675.0,67852.0,87821
28/03/2021,Arunachal Pradesh,96555.0,4096.0,234.0,67913.0,20021.0,41327.0,26522.0,64.0,177.0,67736.0,67913.0,87934
29/03/2021,Arunachal Pradesh,96978.0,4169.0,234.0,68337.0,20038.0,41582.0,26691.0,64.0,177.0,68160.0,68337.0,88375
30/03/2021,Arunachal Pradesh,98278.0,4221.0,234.0,69680.0,20989.0,42349.0,27267.0,64.0,177.0,69503.0,69680.0,90669
31/03/2021,Arunachal Pradesh,98458.0,4303.0,239.0,69890.0,21085.0,42459.0,27367.0,64.0,178.0,69712.0,69890.0,90975
01/04/2021,Arunachal Pradesh,103206.0,4376.0,240.0,74514.0,22604.0,44923.0,29527.0,64.0,178.0,74336.0,74514.0,97118
02/04/2021,Arunachal Pradesh,104947.0,4446.0,240.0,76246.0,23055.0,45834.0,30348.0,64.0,178.0,76068.0,76246.0,99301
03/04/2021,Arunachal Pradesh,108376.0,4578.0,240.0,79454.0,24009.0,47613.0,31777.0,64.0,178.0,79276.0,79454.0,103463
04/04/2021,Arunachal Pradesh,79783.0,8050.0,53.0,79783.0,22825.0,46817.0,32902.0,64.0,0.0,102608.0,79783.0,102608
05/04/2021,Arunachal Pradesh,82757.0,12600.0,100.0,82757.0,23931.0,48378.0,34315.0,64.0,0.0,106688.0,82757.0,106688
06/04/2021,Arunachal Pradesh,84581.0,9200.0,76.0,84581.0,24583.0,49360.0,35157.0,64.0,0.0,109164.0,84581.0,109164
07/04/2021,Arunachal Pradesh,88000.0,10500.0,80.0,88000.0,25682.0,51221.0,36714.0,65.0,0.0,113682.0,88000.0,113682
